GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	QUALIFIER	GO TERM	SLIMMED FROM	GO NAME	ECO ID	GO EVIDENCE CODE	REFERENCE	WITH/FROM	TAXON ID	ASSIGNED BY	ANNOTATION EXTENSION	GO ASPECT
UniProtKB	Q9XF14	BSD2	enables	GO:0005488	GO:1905538	polysome binding	ECO:0000314	IDA	PMID:10330470		4577	UniProt		F
UniProtKB	Q9XF58	PIP2-5	enables	GO:0005515	GO:0005515	protein binding	ECO:0000353	IPI	PMID:17636130	UniProtKB:Q41870	4577	AgBase		F
UniProtKB	Q9XF59	PIP1-2	enables	GO:0005515	GO:0005515	protein binding	ECO:0000353	IPI	PMID:17636130	UniProtKB:Q84RL7	4577	AgBase		F
UniProtKB	Q9XFJ8	TATA	enables	GO:0005215	GO:0009977	proton motive force dependent protein transmembrane transporter activity	ECO:0000315	IMP	PMID:10525534		4577	UniProt		F
UniProtKB	Q9ZP60	gst7	enables	GO:0016740	GO:0004364	glutathione transferase activity	ECO:0000314	IDA	PMID:10527424		4577	AgBase		F
UniProtKB	Q9ZP60	gst7	enables	GO:0005515	GO:0042803	protein homodimerization activity	ECO:0000314	IDA	PMID:10527424		4577	AgBase		F
UniProtKB	Q9ZP60	gst7	enables	GO:0005515	GO:0046982	protein heterodimerization activity	ECO:0000314	IDA	PMID:10527424		4577	AgBase		F
UniProtKB	Q9ZP61	gst6	enables	GO:0016740	GO:0004364	glutathione transferase activity	ECO:0000314	IDA	PMID:10527424		4577	AgBase		F
UniProtKB	Q9ZP61	gst6	enables	GO:0005515	GO:0042803	protein homodimerization activity	ECO:0000314	IDA	PMID:10527424		4577	AgBase		F
UniProtKB	Q9ZP61	gst6	enables	GO:0005515	GO:0046982	protein heterodimerization activity	ECO:0000314	IDA	PMID:10527424		4577	AgBase		F
UniProtKB	Q9ZP62	gst3a	enables	GO:0016740	GO:0004364	glutathione transferase activity	ECO:0000314	IDA	PMID:9417936		4577	AgBase		F
UniProtKB	Q9ZP62	gst3a	enables	GO:0005515	GO:0042803	protein homodimerization activity	ECO:0000314	IDA	PMID:10527424		4577	AgBase		F
UniProtKB	Q9ZQW0	ZmRR1	enables	GO:0005515	GO:0005515	protein binding	ECO:0000353	IPI	PMID:12856940	UniProtKB:Q9ST01	4577	AgBase		F
UniProtKB	Q9ZQW0	ZmRR1	enables	GO:0005515	GO:0005515	protein binding	ECO:0000353	IPI	PMID:12856940	UniProtKB:Q9SLX1	4577	AgBase		F
UniProtKB	Q9ZQW0	ZmRR1	enables	GO:0005515	GO:0005515	protein binding	ECO:0000353	IPI	PMID:12856940	UniProtKB:Q8LNY9	4577	AgBase		F
UniProtKB	Q9ZQY0	Q9ZQY0	enables	GO:0003824	GO:0004739	pyruvate dehydrogenase (acetyl-transferring) activity	ECO:0000314	IDA	PMID:9952460		4577	AgBase		F
UniProtKB	Q9ZQY2	542483	enables	GO:0003824	GO:0004739	pyruvate dehydrogenase (acetyl-transferring) activity	ECO:0000314	IDA	PMID:9952460		4577	AgBase		F
UniProtKB	Q9ZR86	Q9ZR86	enables	GO:0003824	GO:0004791	thioredoxin-disulfide reductase (NADP) activity	ECO:0000314	IDA	PMID:9808743		4577	AgBase		F
